      0.5000         0.0008
      0.6250         0.0012
      0.7500         0.0018
      0.8750         0.0024
      1.0000         0.0032
      1.1250         0.0043
      1.2500         0.0055
      1.3750         0.0070
      1.5000         0.0087
      1.6250         0.0107
      1.7500         0.0130
      1.8750         0.0157
      2.0000         0.0187
      2.1250         0.0223
      2.2500         0.0262
      2.3750         0.0305
      2.5000         0.0353
      2.6250         0.0406
      2.7500         0.0463
      2.8750         0.0524
      3.0000         0.0592
      3.1250         0.0665
      3.2500         0.0744
      3.3750         0.0829
      3.5000         0.0922
      3.6250         0.1021
      3.7500         0.1126
      3.8750         0.1236
      4.0000         0.1350
      4.1250         0.1469
      4.2500         0.1592
      4.3750         0.1727
      4.5000         0.1862
      4.6250         0.1997
      4.7500         0.2120
      4.8750         0.2246
      5.0000         0.2370
      5.1250         0.2487
      5.2500         0.2630
      5.3750         0.2740
      5.5000         0.2846
      5.6250         0.2964
      5.7500         0.3067
      5.8750         0.3170
      6.0000         0.3283
      6.1250         0.3374
      6.2500         0.3465
      6.3750         0.3555
      6.5000         0.3642
      6.6250         0.3723
      6.7500         0.3804
      6.8750         0.3882
      7.0000         0.3959
      7.1250         0.4032
      7.2500         0.4103
      7.3750         0.4173
      7.5000         0.4240
      7.6250         0.4302
      7.7500         0.4360
      7.8750         0.4415
      8.0000         0.4468
      8.1250         0.4518
      8.2500         0.4566
      8.3750         0.4611
      8.5000         0.4653
      8.6250         0.4693
      8.7500         0.4731
      8.8750         0.4765
      9.0000         0.4797
      9.1250         0.4826
      9.2500         0.4852
      9.3750         0.4875
      9.5000         0.4895
      9.6250         0.4911
      9.7500         0.4924
      9.8750         0.4934
     10.0000         0.4939
     10.1250         0.4940
     10.2500         0.4937
     10.3750         0.4930
     10.5000         0.4917
     10.6250         0.4900
     10.7500         0.4877
     10.8750         0.4848
     11.0000         0.4815
     11.1250         0.4781
     11.2500         0.4746
     11.3750         0.4710
     11.5000         0.4674
     11.6250         0.4637
     11.7500         0.4600
     11.8750         0.4563
     12.0000         0.4525
     12.1250         0.4485
     12.2500         0.4447
     12.3750         0.4409
     12.5000         0.4370
     12.6250         0.4330
     12.7500         0.4289
     12.8750         0.4247
     13.0000         0.4205
     13.1250         0.4163
     13.2500         0.4119
     13.3750         0.4075
     13.5000         0.4030
     13.6250         0.3984
     13.7500         0.3937
     13.8750         0.3890
     14.0000         0.3842
