      0.5000         0.0009
      0.6250         0.0014
      0.7500         0.0019
      0.8750         0.0025
      1.0000         0.0033
      1.1250         0.0042
      1.2500         0.0054
      1.3750         0.0067
      1.5000         0.0083
      1.6250         0.0101
      1.7500         0.0122
      1.8750         0.0146
      2.0000         0.0173
      2.1250         0.0204
      2.2500         0.0238
      2.3750         0.0275
      2.5000         0.0315
      2.6250         0.0360
      2.7500         0.0407
      2.8750         0.0459
      3.0000         0.0515
      3.1250         0.0575
      3.2500         0.0641
      3.3750         0.0711
      3.5000         0.0786
      3.6250         0.0868
      3.7500         0.0953
      3.8750         0.1042
      4.0000         0.1134
      4.1250         0.1231
      4.2500         0.1335
      4.3750         0.1442
      4.5000         0.1550
      4.6250         0.1649
      4.7500         0.1749
      4.8750         0.1850
      5.0000         0.1966
      5.1250         0.2057
      5.2500         0.2148
      5.3750         0.2237
      5.5000         0.2332
      5.6250         0.2419
      5.7500         0.2506
      5.8750         0.2605
      6.0000         0.2684
      6.1250         0.2763
      6.2500         0.2842
      6.3750         0.2920
      6.5000         0.2995
      6.6250         0.3068
      6.7500         0.3141
      6.8750         0.3213
      7.0000         0.3281
      7.1250         0.3350
      7.2500         0.3418
      7.3750         0.3483
      7.5000         0.3546
      7.6250         0.3606
      7.7500         0.3664
      7.8750         0.3721
      8.0000         0.3777
      8.1250         0.3832
      8.2500         0.3885
      8.3750         0.3937
      8.5000         0.3988
      8.6250         0.4038
      8.7500         0.4087
      8.8750         0.4134
      9.0000         0.4181
      9.1250         0.4227
      9.2500         0.4271
      9.3750         0.4314
      9.5000         0.4355
      9.6250         0.4396
      9.7500         0.4436
      9.8750         0.4474
     10.0000         0.4510
     10.1250         0.4545
     10.2500         0.4579
     10.3750         0.4611
     10.5000         0.4642
     10.6250         0.4672
     10.7500         0.4700
     10.8750         0.4726
     11.0000         0.4751
     11.1250         0.4775
     11.2500         0.4796
     11.3750         0.4818
     11.5000         0.4837
     11.6250         0.4853
     11.7500         0.4867
     11.8750         0.4880
     12.0000         0.4892
     12.1250         0.4901
     12.2500         0.4909
     12.3750         0.4914
     12.5000         0.4916
     12.6250         0.4916
     12.7500         0.4913
     12.8750         0.4909
     13.0000         0.4901
     13.1250         0.4891
     13.2500         0.4877
     13.3750         0.4860
     13.5000         0.4840
     13.6250         0.4816
     13.7500         0.4789
     13.8750         0.4760
     14.0000         0.4729
